shoot_player,date,shot_per_game
Amir Johnson,2017-02-27,3
Amir Johnson,2017-03-01,3
Amir Johnson,2017-03-03,7
Amir Johnson,2017-03-05,11
Amir Johnson,2017-03-06,5
Amir Johnson,2017-03-08,4
Amir Johnson,2017-03-10,3
Amir Johnson,2017-03-12,4
Amir Johnson,2017-03-15,3
Amir Johnson,2017-03-17,5
Amir Johnson,2017-03-19,1
Amir Johnson,2017-03-20,6
Amir Johnson,2017-03-22,4
Amir Johnson,2017-03-24,9
Amir Johnson,2017-03-26,6
Amir Johnson,2017-03-29,5
Amir Johnson,2017-03-31,1
Amir Johnson,2017-04-02,5
Amir Johnson,2017-04-05,4
Amir Johnson,2017-04-06,2
Amir Johnson,2017-04-10,5
Amir Johnson,2017-04-12,7
Anderson Varejao,2016-11-03,1
Anderson Varejao,2016-11-10,1
Anderson Varejao,2016-11-23,1
Anderson Varejao,2016-11-26,2
Anderson Varejao,2016-12-10,2
Anderson Varejao,2016-12-20,1
Anderson Varejao,2017-01-12,2
Anderson Varejao,2017-01-28,1
Anderson Varejao,2017-02-01,2
Anderson Varejao,2017-02-02,1
Andre Drummond,2016-10-26,11
Andre Drummond,2016-10-28,14
Andre Drummond,2016-10-30,16
Andre Drummond,2016-11-01,13
Andre Drummond,2016-11-02,9
Andre Drummond,2016-11-05,11
Andre Drummond,2016-11-07,10
Andre Drummond,2016-11-09,13
Andre Drummond,2016-11-11,10
Andre Drummond,2016-11-12,11
Andre Drummond,2016-11-16,13
Andre Drummond,2016-11-18,12
Andre Drummond,2016-11-19,16
Andre Drummond,2016-11-21,18
Andre Drummond,2016-11-23,12
Andre Drummond,2016-11-25,11
Andre Drummond,2016-11-26,10
Andre Drummond,2016-11-29,6
Andre Drummond,2016-11-30,13
Andre Drummond,2016-12-02,9
Andre Drummond,2016-12-04,11
Andre Drummond,2016-12-06,13
Andre Drummond,2016-12-07,14
Andre Drummond,2016-12-09,13
Andre Drummond,2016-12-11,14
Andre Drummond,2016-12-14,3
Andre Drummond,2016-12-16,7
Andre Drummond,2016-12-17,11
Andre Drummond,2016-12-19,8
Andre Drummond,2016-12-21,8
Andre Drummond,2016-12-23,7
Andre Drummond,2016-12-26,15
Andre Drummond,2016-12-28,13
Andre Drummond,2016-12-30,12
Andre Drummond,2017-01-01,19
Andre Drummond,2017-01-03,16
Andre Drummond,2017-01-05,15
Andre Drummond,2017-01-08,20
Andre Drummond,2017-01-10,5
Andre Drummond,2017-01-12,6
Andre Drummond,2017-01-13,7
Andre Drummond,2017-01-15,17
Andre Drummond,2017-01-18,15
Andre Drummond,2017-01-21,2
Andre Drummond,2017-01-23,11
Andre Drummond,2017-01-28,15
Andre Drummond,2017-01-30,19
Andre Drummond,2017-02-01,13
Andre Drummond,2017-02-03,14
Andre Drummond,2017-02-04,8
Andre Drummond,2017-02-06,14
Andre Drummond,2017-02-08,19
Andre Drummond,2017-02-10,17
Andre Drummond,2017-02-12,10
Andre Drummond,2017-02-13,16
Andre Drummond,2017-02-15,8
Andre Drummond,2017-02-23,10
Andre Drummond,2017-02-26,13
Andre Drummond,2017-02-28,14
Andre Drummond,2017-03-01,13
Andre Drummond,2017-03-04,13
Andre Drummond,2017-03-06,7
Andre Drummond,2017-03-08,11
Andre Drummond,2017-03-09,13
Andre Drummond,2017-03-11,12
Andre Drummond,2017-03-14,12
Andre Drummond,2017-03-15,4
Andre Drummond,2017-03-17,10
Andre Drummond,2017-03-19,10
Andre Drummond,2017-03-21,12
Andre Drummond,2017-03-22,12
Andre Drummond,2017-03-24,8
Andre Drummond,2017-03-27,7
Andre Drummond,2017-03-28,7
Andre Drummond,2017-03-30,1
Andre Drummond,2017-03-31,6
Andre Drummond,2017-04-05,7
Andre Drummond,2017-04-07,11
Andre Drummond,2017-04-09,6
Andre Drummond,2017-04-10,8
Andre Drummond,2017-04-12,9
Andre Iguodala,2016-10-25,3
Andre Iguodala,2016-10-28,7
Andre Iguodala,2016-10-30,5
Andre Iguodala,2016-11-01,7
Andre Iguodala,2016-11-03,5
Andre Iguodala,2016-11-04,4
Andre Iguodala,2016-11-07,4
Andre Iguodala,2016-11-09,2
Andre Iguodala,2016-11-10,4
Andre Iguodala,2016-11-13,4
Andre Iguodala,2016-11-16,4
Andre Iguodala,2016-11-18,7
Andre Iguodala,2016-11-19,8
Andre Iguodala,2016-11-21,7
Andre Iguodala,2016-11-23,7
Andre Iguodala,2016-11-25,5
Andre Iguodala,2016-11-26,2
Andre Iguodala,2016-11-28,9
Andre Iguodala,2016-12-01,4
Andre Iguodala,2016-12-03,4
Andre Iguodala,2016-12-05,2
Andre Iguodala,2016-12-07,8
Andre Iguodala,2016-12-08,5
Andre Iguodala,2016-12-11,6
Andre Iguodala,2016-12-13,6
Andre Iguodala,2016-12-15,3
Andre Iguodala,2016-12-17,6
Andre Iguodala,2016-12-20,3
Andre Iguodala,2016-12-22,6
Andre Iguodala,2016-12-23,2
Andre Iguodala,2016-12-25,4
Andre Iguodala,2016-12-28,5
Andre Iguodala,2016-12-30,3
Andre Iguodala,2017-01-02,4
Andre Iguodala,2017-01-04,3
Andre Iguodala,2017-01-06,3
Andre Iguodala,2017-01-08,6
Andre Iguodala,2017-01-10,6
Andre Iguodala,2017-01-12,5
Andre Iguodala,2017-01-16,5
Andre Iguodala,2017-01-18,4
Andre Iguodala,2017-01-20,5
Andre Iguodala,2017-01-22,5
Andre Iguodala,2017-01-25,2
Andre Iguodala,2017-01-28,6
Andre Iguodala,2017-01-29,6
Andre Iguodala,2017-02-01,4
Andre Iguodala,2017-02-02,9
Andre Iguodala,2017-02-04,5
Andre Iguodala,2017-02-08,1
Andre Iguodala,2017-02-10,7
Andre Iguodala,2017-02-11,8
Andre Iguodala,2017-02-13,9
Andre Iguodala,2017-02-15,4
Andre Iguodala,2017-02-23,6
Andre Iguodala,2017-02-25,4
Andre Iguodala,2017-02-27,2
Andre Iguodala,2017-02-28,5
Andre Iguodala,2017-03-02,6
Andre Iguodala,2017-03-05,5
Andre Iguodala,2017-03-06,8
Andre Iguodala,2017-03-08,6
Andre Iguodala,2017-03-10,6
Andre Iguodala,2017-03-14,8
Andre Iguodala,2017-03-16,8
Andre Iguodala,2017-03-18,10
Andre Iguodala,2017-03-20,4
Andre Iguodala,2017-03-24,7
Andre Iguodala,2017-03-26,8
Andre Iguodala,2017-03-28,9
Andre Iguodala,2017-03-29,9
Andre Iguodala,2017-03-31,12
Andre Iguodala,2017-04-02,5
Andre Iguodala,2017-04-04,4
Andre Iguodala,2017-04-08,10
Andre Iguodala,2017-04-10,5
Andre Roberson,2016-10-26,2
Andre Roberson,2016-10-28,4
Andre Roberson,2016-10-30,7
Andre Roberson,2016-11-02,5
Andre Roberson,2016-11-03,6
Andre Roberson,2016-11-05,6
Andre Roberson,2016-11-07,4
Andre Roberson,2016-11-09,7
Andre Roberson,2016-11-11,10
Andre Roberson,2016-11-13,11
Andre Roberson,2016-11-14,3
Andre Roberson,2016-11-16,11
Andre Roberson,2016-11-18,9
Andre Roberson,2016-11-20,5
Andre Roberson,2016-11-22,5
Andre Roberson,2016-11-23,7
Andre Roberson,2016-11-25,6
Andre Roberson,2016-11-26,4
Andre Roberson,2016-11-28,8
Andre Roberson,2016-11-30,6
Andre Roberson,2016-12-04,8
Andre Roberson,2016-12-05,4
Andre Roberson,2016-12-09,7
Andre Roberson,2016-12-11,7
Andre Roberson,2016-12-13,7
Andre Roberson,2016-12-14,3
Andre Roberson,2016-12-17,7
Andre Roberson,2016-12-19,14
Andre Roberson,2016-12-21,7
Andre Roberson,2016-12-23,4
Andre Roberson,2016-12-25,5
Andre Roberson,2016-12-27,3
Andre Roberson,2016-12-29,3
Andre Roberson,2016-12-31,11
Andre Roberson,2017-01-02,2
Andre Roberson,2017-01-04,3
Andre Roberson,2017-01-05,11
Andre Roberson,2017-01-07,7
Andre Roberson,2017-01-09,5
Andre Roberson,2017-01-11,5
Andre Roberson,2017-01-13,6
Andre Roberson,2017-01-15,6
Andre Roberson,2017-01-16,5
Andre Roberson,2017-01-18,7
Andre Roberson,2017-01-23,6
Andre Roberson,2017-01-25,4
Andre Roberson,2017-01-26,3
Andre Roberson,2017-01-29,5
Andre Roberson,2017-01-31,4
Andre Roberson,2017-02-01,5
Andre Roberson,2017-02-03,5
Andre Roberson,2017-02-05,8
Andre Roberson,2017-02-06,8
Andre Roberson,2017-02-09,8
Andre Roberson,2017-02-11,9
Andre Roberson,2017-02-13,2
Andre Roberson,2017-02-15,8
Andre Roberson,2017-02-24,9
Andre Roberson,2017-02-26,4
Andre Roberson,2017-02-28,2
Andre Roberson,2017-03-02,3
Andre Roberson,2017-03-03,5
Andre Roberson,2017-03-05,3
Andre Roberson,2017-03-07,7
Andre Roberson,2017-03-09,4
Andre Roberson,2017-03-11,4
Andre Roberson,2017-03-14,4
Andre Roberson,2017-03-16,8
Andre Roberson,2017-03-18,6
Andre Roberson,2017-03-20,2
Andre Roberson,2017-03-22,10
Andre Roberson,2017-03-26,12
Andre Roberson,2017-03-27,5
Andre Roberson,2017-03-29,7
Andre Roberson,2017-03-31,5
Andre Roberson,2017-04-02,7
Andre Roberson,2017-04-04,6
Andre Roberson,2017-04-05,1
Andre Roberson,2017-04-09,1
Andrew Bogut,2016-10-26,5
Andrew Bogut,2016-10-28,4
Andrew Bogut,2016-10-30,7
Andrew Bogut,2016-11-02,2
Andrew Bogut,2016-11-06,4
Andrew Bogut,2016-11-08,5
Andrew Bogut,2016-11-14,2
Andrew Bogut,2016-11-16,7
Andrew Bogut,2016-11-18,4
Andrew Bogut,2016-11-19,6
Andrew Bogut,2016-11-23,2
Andrew Bogut,2016-11-25,3
Andrew Bogut,2016-11-27,3
Andrew Bogut,2016-11-30,2
Andrew Bogut,2016-12-03,4
Andrew Bogut,2016-12-05,1
Andrew Bogut,2016-12-29,2
Andrew Bogut,2017-01-03,3
Andrew Bogut,2017-01-07,3
Andrew Bogut,2017-01-09,2
Andrew Bogut,2017-01-25,1
Andrew Bogut,2017-01-26,5
Andrew Bogut,2017-02-15,4
Andrew Harrison,2016-10-26,7
Andrew Harrison,2016-10-29,5
Andrew Harrison,2016-10-30,8
Andrew Harrison,2016-11-01,7
Andrew Harrison,2016-11-04,1
Andrew Harrison,2016-11-06,6
Andrew Harrison,2016-11-08,6
Andrew Harrison,2016-11-12,3
Andrew Harrison,2016-11-14,4
Andrew Harrison,2016-11-16,4
Andrew Harrison,2016-11-18,8
Andrew Harrison,2016-11-19,6
Andrew Harrison,2016-11-21,6
Andrew Harrison,2016-11-23,6
Andrew Harrison,2016-11-25,8
Andrew Harrison,2016-11-26,2
Andrew Harrison,2016-11-28,8
Andrew Harrison,2016-11-30,12
Andrew Harrison,2016-12-01,8
Andrew Harrison,2016-12-03,7
Andrew Harrison,2016-12-05,13
Andrew Harrison,2016-12-06,9
Andrew Harrison,2016-12-08,12
Andrew Harrison,2016-12-10,9
Andrew Harrison,2016-12-13,11
Andrew Harrison,2016-12-14,6
Andrew Harrison,2016-12-16,4
Andrew Harrison,2016-12-18,7
Andrew Harrison,2016-12-20,4
Andrew Harrison,2016-12-21,1
Andrew Harrison,2016-12-23,6
Andrew Harrison,2016-12-26,4
Andrew Harrison,2016-12-27,12
Andrew Harrison,2016-12-29,7
Andrew Harrison,2016-12-31,6
Andrew Harrison,2017-01-03,3
Andrew Harrison,2017-01-04,2
Andrew Harrison,2017-01-06,1
Andrew Harrison,2017-01-08,4
Andrew Harrison,2017-01-11,5
Andrew Harrison,2017-01-18,1
Andrew Harrison,2017-01-20,4
Andrew Harrison,2017-01-21,5
Andrew Harrison,2017-01-25,1
Andrew Harrison,2017-01-27,4
Andrew Harrison,2017-01-28,4
Andrew Harrison,2017-01-30,1
Andrew Harrison,2017-02-01,6
Andrew Harrison,2017-02-03,2
Andrew Harrison,2017-02-04,5
Andrew Harrison,2017-02-10,1
Andrew Harrison,2017-02-24,1
Andrew Harrison,2017-02-28,1
Andrew Harrison,2017-03-06,4
Andrew Harrison,2017-03-09,5
Andrew Harrison,2017-03-11,3
Andrew Harrison,2017-03-13,6
Andrew Harrison,2017-03-15,2
Andrew Harrison,2017-03-16,4
Andrew Harrison,2017-03-18,2
Andrew Harrison,2017-03-21,5
Andrew Harrison,2017-03-23,7
Andrew Harrison,2017-03-26,8
Andrew Harrison,2017-03-27,7
Andrew Harrison,2017-03-29,2
Andrew Harrison,2017-04-05,7
Andrew Harrison,2017-04-07,5
Andrew Harrison,2017-04-09,3
Andrew Harrison,2017-04-12,6
Andrew Nicholson,2016-10-27,6
Andrew Nicholson,2016-10-30,9
Andrew Nicholson,2016-11-02,4
Andrew Nicholson,2016-11-04,2
Andrew Nicholson,2016-11-05,10
Andrew Nicholson,2016-11-16,1
Andrew Nicholson,2016-11-17,2
Andrew Nicholson,2016-11-19,3
Andrew Nicholson,2016-11-25,7
Andrew Nicholson,2016-11-26,4
Andrew Nicholson,2016-12-05,2
Andrew Nicholson,2016-12-06,1
Andrew Nicholson,2016-12-08,2
Andrew Nicholson,2016-12-10,3
Andrew Nicholson,2016-12-14,2
Andrew Nicholson,2016-12-18,2
Andrew Nicholson,2016-12-19,2
Andrew Nicholson,2016-12-23,1
Andrew Nicholson,2016-12-28,3
Andrew Nicholson,2016-12-30,1
Andrew Nicholson,2017-01-06,2
Andrew Nicholson,2017-01-14,5
Andrew Nicholson,2017-01-27,2
Andrew Nicholson,2017-02-13,1
Andrew Nicholson,2017-03-03,3
Andrew Nicholson,2017-03-10,4
Andrew Nicholson,2017-03-14,2
Andrew Nicholson,2017-03-17,9
Andrew Nicholson,2017-03-19,1
Andrew Nicholson,2017-03-23,1
Andrew Nicholson,2017-03-24,5
Andrew Nicholson,2017-04-04,1
Andrew Nicholson,2017-04-10,2
Andrew Nicholson,2017-04-12,6
Andrew Wiggins,2016-10-26,14
Andrew Wiggins,2016-10-29,20
Andrew Wiggins,2016-11-01,11
Andrew Wiggins,2016-11-03,18
Andrew Wiggins,2016-11-05,13
Andrew Wiggins,2016-11-08,29
Andrew Wiggins,2016-11-09,18
Andrew Wiggins,2016-11-12,24
Andrew Wiggins,2016-11-13,21
Andrew Wiggins,2016-11-15,24
Andrew Wiggins,2016-11-17,20
Andrew Wiggins,2016-11-19,11
Andrew Wiggins,2016-11-21,18
Andrew Wiggins,2016-11-23,19
Andrew Wiggins,2016-11-25,18
Andrew Wiggins,2016-11-26,15
Andrew Wiggins,2016-11-28,16
Andrew Wiggins,2016-11-30,20
Andrew Wiggins,2016-12-02,14
Andrew Wiggins,2016-12-03,20
Andrew Wiggins,2016-12-06,12
Andrew Wiggins,2016-12-08,19
Andrew Wiggins,2016-12-09,16
Andrew Wiggins,2016-12-11,14
Andrew Wiggins,2016-12-13,17
Andrew Wiggins,2016-12-17,17
Andrew Wiggins,2016-12-19,20
Andrew Wiggins,2016-12-21,19
Andrew Wiggins,2016-12-23,19
Andrew Wiggins,2016-12-25,20
Andrew Wiggins,2016-12-26,14
Andrew Wiggins,2016-12-28,20
Andrew Wiggins,2016-12-30,18
Andrew Wiggins,2017-01-01,20
Andrew Wiggins,2017-01-03,15
Andrew Wiggins,2017-01-06,30
Andrew Wiggins,2017-01-07,19
Andrew Wiggins,2017-01-09,11
Andrew Wiggins,2017-01-11,20
Andrew Wiggins,2017-01-13,22
Andrew Wiggins,2017-01-15,15
Andrew Wiggins,2017-01-17,8
Andrew Wiggins,2017-01-19,19
Andrew Wiggins,2017-01-22,19
Andrew Wiggins,2017-01-24,22
Andrew Wiggins,2017-01-26,17
Andrew Wiggins,2017-01-28,18
Andrew Wiggins,2017-01-30,21
Andrew Wiggins,2017-02-01,17
Andrew Wiggins,2017-02-03,20
Andrew Wiggins,2017-02-04,22
Andrew Wiggins,2017-02-06,23
Andrew Wiggins,2017-02-08,19
Andrew Wiggins,2017-02-10,17
Andrew Wiggins,2017-02-12,19
Andrew Wiggins,2017-02-14,29
Andrew Wiggins,2017-02-15,26
Andrew Wiggins,2017-02-24,21
Andrew Wiggins,2017-02-25,22
Andrew Wiggins,2017-02-27,22
Andrew Wiggins,2017-03-01,16
Andrew Wiggins,2017-03-04,24
Andrew Wiggins,2017-03-08,17
Andrew Wiggins,2017-03-10,21
Andrew Wiggins,2017-03-11,13
Andrew Wiggins,2017-03-13,15
Andrew Wiggins,2017-03-15,23
Andrew Wiggins,2017-03-17,23
Andrew Wiggins,2017-03-19,19
Andrew Wiggins,2017-03-21,15
Andrew Wiggins,2017-03-24,28
Andrew Wiggins,2017-03-25,19
Andrew Wiggins,2017-03-28,17
Andrew Wiggins,2017-03-30,20
Andrew Wiggins,2017-04-01,20
Andrew Wiggins,2017-04-03,24
Andrew Wiggins,2017-04-04,20
Andrew Wiggins,2017-04-06,27
Andrew Wiggins,2017-04-07,21
Andrew Wiggins,2017-04-09,26
Andrew Wiggins,2017-04-11,22
Andrew Wiggins,2017-04-12,17
Anthony Bennett,2016-10-29,9
Anthony Bennett,2016-10-31,7
Anthony Bennett,2016-11-04,1
Anthony Bennett,2016-11-09,3
Anthony Bennett,2016-11-14,8
Anthony Bennett,2016-11-18,8
Anthony Bennett,2016-11-20,2
Anthony Bennett,2016-11-25,5
Anthony Bennett,2016-12-01,1
Anthony Bennett,2016-12-03,6
Anthony Bennett,2016-12-05,2
Anthony Bennett,2016-12-07,3
Anthony Bennett,2016-12-10,7
Anthony Bennett,2016-12-12,3
Anthony Bennett,2016-12-14,5
Anthony Bennett,2016-12-16,3
Anthony Bennett,2016-12-18,1
Anthony Bennett,2016-12-20,8
Anthony Bennett,2016-12-23,8
Anthony Bennett,2017-01-05,2
Anthony Brown,2016-11-22,1
Anthony Brown,2016-11-23,2
Anthony Brown,2016-11-25,1
Anthony Brown,2016-11-27,3
Anthony Brown,2016-11-29,5
Anthony Brown,2016-12-02,7
Anthony Brown,2016-12-04,5
Anthony Brown,2016-12-05,10
Anthony Brown,2016-12-08,7
Anthony Brown,2017-01-22,2
Anthony Brown,2017-01-27,7
Anthony Davis,2016-10-26,34
Anthony Davis,2016-10-28,31
Anthony Davis,2016-10-29,15
Anthony Davis,2016-11-01,21
Anthony Davis,2016-11-02,13
Anthony Davis,2016-11-04,11
Anthony Davis,2016-11-07,18
Anthony Davis,2016-11-08,22
Anthony Davis,2016-11-10,24
Anthony Davis,2016-11-12,26
Anthony Davis,2016-11-14,22
Anthony Davis,2016-11-18,22
Anthony Davis,2016-11-19,27
Anthony Davis,2016-11-22,12
Anthony Davis,2016-11-23,27
Anthony Davis,2016-11-25,17
Anthony Davis,2016-11-27,22
Anthony Davis,2016-11-29,27
Anthony Davis,2016-12-02,17
Anthony Davis,2016-12-04,32
Anthony Davis,2016-12-05,27
Anthony Davis,2016-12-08,21
Anthony Davis,2016-12-11,17
Anthony Davis,2016-12-13,14
Anthony Davis,2016-12-15,23
Anthony Davis,2016-12-16,17
Anthony Davis,2016-12-18,12
Anthony Davis,2016-12-20,30
Anthony Davis,2016-12-21,26
Anthony Davis,2016-12-23,17
Anthony Davis,2016-12-26,14
Anthony Davis,2016-12-28,16
Anthony Davis,2016-12-30,18
Anthony Davis,2017-01-02,27
Anthony Davis,2017-01-05,20
Anthony Davis,2017-01-07,21
Anthony Davis,2017-01-09,22
Anthony Davis,2017-01-14,23
Anthony Davis,2017-01-16,11
Anthony Davis,2017-01-18,17
Anthony Davis,2017-01-20,17
Anthony Davis,2017-01-25,8
Anthony Davis,2017-01-27,11
Anthony Davis,2017-01-29,25
Anthony Davis,2017-01-31,18
Anthony Davis,2017-02-01,24
Anthony Davis,2017-02-04,17
Anthony Davis,2017-02-06,21
Anthony Davis,2017-02-08,12
Anthony Davis,2017-02-10,22
Anthony Davis,2017-02-12,24
Anthony Davis,2017-02-13,16
Anthony Davis,2017-02-15,20
Anthony Davis,2017-02-23,21
Anthony Davis,2017-02-25,34
Anthony Davis,2017-02-26,28
Anthony Davis,2017-03-01,17
Anthony Davis,2017-03-03,18
Anthony Davis,2017-03-05,22
Anthony Davis,2017-03-06,17
Anthony Davis,2017-03-08,4
Anthony Davis,2017-03-11,31
Anthony Davis,2017-03-14,15
Anthony Davis,2017-03-15,17
Anthony Davis,2017-03-17,18
Anthony Davis,2017-03-19,16
Anthony Davis,2017-03-21,18
Anthony Davis,2017-03-24,24
Anthony Davis,2017-03-26,17
Anthony Davis,2017-03-27,23
Anthony Davis,2017-03-29,21
Anthony Davis,2017-03-31,19
Anthony Davis,2017-04-02,19
Anthony Davis,2017-04-04,31
Anthony Davis,2017-04-07,27
Anthony Morrow,2016-10-30,5
Anthony Morrow,2016-11-02,3
Anthony Morrow,2016-11-03,2
Anthony Morrow,2016-11-09,3
Anthony Morrow,2016-11-14,5
Anthony Morrow,2016-11-16,1
Anthony Morrow,2016-11-20,5
Anthony Morrow,2016-11-22,2
Anthony Morrow,2016-11-23,8
Anthony Morrow,2016-11-25,8
Anthony Morrow,2016-11-26,12
Anthony Morrow,2016-11-28,7
Anthony Morrow,2016-11-30,9
Anthony Morrow,2016-12-04,7
Anthony Morrow,2016-12-05,8
Anthony Morrow,2016-12-09,11
Anthony Morrow,2016-12-11,8
Anthony Morrow,2016-12-13,11
Anthony Morrow,2016-12-14,4
Anthony Morrow,2016-12-17,6
Anthony Morrow,2016-12-19,5
Anthony Morrow,2016-12-21,3
Anthony Morrow,2016-12-23,5
Anthony Morrow,2016-12-25,4
Anthony Morrow,2016-12-27,7
Anthony Morrow,2016-12-29,3
Anthony Morrow,2016-12-31,2
Anthony Morrow,2017-01-04,4
Anthony Morrow,2017-01-16,1
Anthony Morrow,2017-01-18,1
Anthony Morrow,2017-01-31,12
Anthony Morrow,2017-02-01,11
Anthony Morrow,2017-02-03,7
Anthony Morrow,2017-02-05,7
Anthony Morrow,2017-02-06,3
Anthony Morrow,2017-02-09,7
Anthony Morrow,2017-02-11,5
Anthony Morrow,2017-02-13,8
Anthony Morrow,2017-02-15,2
Anthony Morrow,2017-03-06,1
Anthony Morrow,2017-03-22,2
Anthony Morrow,2017-03-24,6
Anthony Morrow,2017-04-04,7
Anthony Morrow,2017-04-06,7
Anthony Morrow,2017-04-08,1
Anthony Morrow,2017-04-10,2
Anthony Morrow,2017-04-12,3
Anthony Tolliver,2016-10-26,6
Anthony Tolliver,2016-10-27,2
Anthony Tolliver,2016-10-29,1
Anthony Tolliver,2016-10-31,3
Anthony Tolliver,2016-11-01,3
Anthony Tolliver,2016-11-10,3
Anthony Tolliver,2016-11-18,1
Anthony Tolliver,2016-12-09,9
Anthony Tolliver,2016-12-12,1
Anthony Tolliver,2016-12-14,13
Anthony Tolliver,2016-12-16,6
Anthony Tolliver,2016-12-18,6
Anthony Tolliver,2016-12-20,5
Anthony Tolliver,2016-12-21,3
Anthony Tolliver,2016-12-23,9
Anthony Tolliver,2016-12-26,5
Anthony Tolliver,2016-12-28,6
Anthony Tolliver,2016-12-31,5
Anthony Tolliver,2017-01-03,4
Anthony Tolliver,2017-01-04,6
Anthony Tolliver,2017-01-06,3
Anthony Tolliver,2017-01-08,9
Anthony Tolliver,2017-01-10,11
Anthony Tolliver,2017-01-13,10
Anthony Tolliver,2017-01-15,6
Anthony Tolliver,2017-01-18,3
Anthony Tolliver,2017-01-20,9
Anthony Tolliver,2017-01-21,7
Anthony Tolliver,2017-01-23,4
Anthony Tolliver,2017-01-25,5
Anthony Tolliver,2017-01-27,5
Anthony Tolliver,2017-01-28,9
Anthony Tolliver,2017-01-30,4
Anthony Tolliver,2017-01-31,4
Anthony Tolliver,2017-02-03,9
Anthony Tolliver,2017-02-04,5
Anthony Tolliver,2017-02-06,4
Anthony Tolliver,2017-02-08,12
Anthony Tolliver,2017-02-10,7
Anthony Tolliver,2017-02-12,9
Anthony Tolliver,2017-02-14,4
Anthony Tolliver,2017-02-15,7
Anthony Tolliver,2017-02-23,5
Anthony Tolliver,2017-02-25,7
Anthony Tolliver,2017-02-27,2
Anthony Tolliver,2017-03-01,7
Anthony Tolliver,2017-03-05,4
Anthony Tolliver,2017-03-06,6
Anthony Tolliver,2017-03-08,6
Anthony Tolliver,2017-03-10,5
Anthony Tolliver,2017-03-11,4
Anthony Tolliver,2017-03-13,9
Anthony Tolliver,2017-03-18,7
Anthony Tolliver,2017-03-19,4
Anthony Tolliver,2017-03-22,4
Anthony Tolliver,2017-03-26,6
Anthony Tolliver,2017-03-27,7
Anthony Tolliver,2017-03-29,3
Anthony Tolliver,2017-04-01,10
Anthony Tolliver,2017-04-07,2
Anthony Tolliver,2017-04-09,6
Anthony Tolliver,2017-04-11,4
Archie Goodwin,2016-11-12,1
Archie Goodwin,2016-11-14,4
Archie Goodwin,2017-03-19,3
Archie Goodwin,2017-03-21,10
Archie Goodwin,2017-03-23,4
Archie Goodwin,2017-03-24,3
Archie Goodwin,2017-03-26,1
Archie Goodwin,2017-04-01,4
Archie Goodwin,2017-04-02,3
Archie Goodwin,2017-04-04,6
Archie Goodwin,2017-04-06,7
Archie Goodwin,2017-04-08,5
Archie Goodwin,2017-04-10,4
Archie Goodwin,2017-04-12,11
Arinze Onuaku,2016-11-29,1
Arinze Onuaku,2016-12-18,2
Arinze Onuaku,2017-01-02,1
Aron Baynes,2016-10-26,4
Aron Baynes,2016-10-28,8
Aron Baynes,2016-10-30,4
Aron Baynes,2016-11-01,3
Aron Baynes,2016-11-02,5
Aron Baynes,2016-11-05,1
Aron Baynes,2016-11-07,4
Aron Baynes,2016-11-11,2
Aron Baynes,2016-11-12,2
Aron Baynes,2016-11-14,13
Aron Baynes,2016-11-16,1
Aron Baynes,2016-11-18,3
Aron Baynes,2016-11-19,4
Aron Baynes,2016-11-21,3
Aron Baynes,2016-11-23,2
Aron Baynes,2016-11-25,7
Aron Baynes,2016-11-26,2
Aron Baynes,2016-11-29,7
Aron Baynes,2016-11-30,1
Aron Baynes,2016-12-04,3
Aron Baynes,2016-12-06,6
Aron Baynes,2016-12-07,3
Aron Baynes,2016-12-09,2
Aron Baynes,2016-12-11,3
Aron Baynes,2016-12-14,5
Aron Baynes,2016-12-16,2
Aron Baynes,2016-12-17,3
Aron Baynes,2016-12-19,3
Aron Baynes,2016-12-21,1
Aron Baynes,2016-12-23,4
Aron Baynes,2016-12-26,1
Aron Baynes,2016-12-28,3
Aron Baynes,2016-12-30,3
Aron Baynes,2017-01-01,1
Aron Baynes,2017-01-08,3
Aron Baynes,2017-01-10,2
Aron Baynes,2017-01-12,2
Aron Baynes,2017-01-13,3
Aron Baynes,2017-01-15,4
Aron Baynes,2017-01-18,5
Aron Baynes,2017-01-21,4
Aron Baynes,2017-01-23,3
Aron Baynes,2017-01-28,2
Aron Baynes,2017-02-01,5
Aron Baynes,2017-02-03,7
Aron Baynes,2017-02-04,3
Aron Baynes,2017-02-06,8
Aron Baynes,2017-02-08,7
Aron Baynes,2017-02-10,5
Aron Baynes,2017-02-12,1
Aron Baynes,2017-02-15,8
Aron Baynes,2017-02-26,1
Aron Baynes,2017-02-28,4
Aron Baynes,2017-03-01,3
Aron Baynes,2017-03-04,2
Aron Baynes,2017-03-06,9
Aron Baynes,2017-03-08,2
Aron Baynes,2017-03-11,4
Aron Baynes,2017-03-14,6
Aron Baynes,2017-03-15,11
Aron Baynes,2017-03-17,4
Aron Baynes,2017-03-19,9
Aron Baynes,2017-03-22,1
Aron Baynes,2017-03-24,8
Aron Baynes,2017-03-27,4
Aron Baynes,2017-03-28,5
Aron Baynes,2017-03-30,7
Aron Baynes,2017-03-31,3
Aron Baynes,2017-04-05,5
Arron Afflalo,2016-10-26,7
Arron Afflalo,2016-10-27,9
Arron Afflalo,2016-10-29,6
Arron Afflalo,2016-10-31,3
Arron Afflalo,2016-11-01,17
Arron Afflalo,2016-11-03,6
Arron Afflalo,2016-11-05,10
Arron Afflalo,2016-11-06,8
